,pageref,startedDateTime,request.method,request.url,request.httpVersion,request.headersSize,request.bodySize,request.comment,response.status,response.statusText,response.httpVersion,response.content.size,response.content.mimeType,response.content.comment,response.redirectURL,response.headersSize,response.bodySize,response.comment,response._error,timings.comment,timings.dns,timings.connect,timings.send,timings.wait,timings.receive,timings.blocked,timings.ssl,comment,time,serverIPAddress,request.queryString.name
260,har_a3,2019-12-13T19:00:16.914+02:00,POST,https://www.facebook.com/ego/feed/load/?service_id=friend_requests&loading_id=u_fetchstream_3_3&ids[0]=1426873676&ids[1]=100005073373343&ids[2]=100001552499087&ids[3]=100005212208583&ids[4]=100001851515958&qid=6769969759737600347&mf_story_key=7057748676510451301,HTTP/1.1,1114,482,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,781,1529,,,,-1,-1,0,124,0,-1,-1,,125,31.13.90.36,value
261,har_a3,2019-12-13T19:00:16.959+02:00,GET,https://www.facebook.com/ajax/pagelet/generic.php/LitestandTailLoadPagelet?fb_dtsg_ag=AQxQaNsykcH_ABJRqxG8EV13FDimYGmS0_I_B4HUsX-8ZQ%3AAQz0jjilC8yDBUzfqMBk1DRKFdtlf7_GtIcien-cfTd4tg&ajaxpipe=1&ajaxpipe_token=AXgN2szE3iT9wEt-&no_script_path=1&data=%7B%22client_stories_count%22%3A7%2C%22cursor%22%3A%22MTU3NjI0ODUzODoxNTc2MjQ4NTM4OjE6NzA1Nzc0ODY3NjUxMDQ1MTMwMTowOjY3Njk5Njk3NTk3Mzc2MDAzNDc%3D%22%2C%22pager_config%22%3A%22%7B%5C%22section_id%5C%22%3A%5C%22408239535924329%5C%22%2C%5C%22stream_id%5C%22%3Anull%2C%5C%22section_type%5C%22%3A1%2C%5C%22most_recent%5C%22%3Afalse%2C%5C%22ranking_model%5C%22%3Anull%2C%5C%22query_context%5C%22%3A%7B%5C%22head_request_time%5C%22%3A1576256402%7D%2C%5C%22use_new_feed%5C%22%3Atrue%2C%5C%22sequence%5C%22%3Anull%7D%22%2C%22scroll_count%22%3A4%2C%22story_id%22%3Anull%2C%22client_query_id%22%3A%222963663d-32b8-44dd-91b0-f7572a51c948%22%7D&__user=100044446269082&__a=1&__dyn=7AgNe-4am2d2u6Xolg9odoKEW74jFwxwWzob4q2i5U4e2C3-7WyUrxuEbbxWUW3KawhoS2S4o5K58O2S1Dxa2m4o6e2e1tG3i1VDBwbCq7ooxu6U6O3mbx-2K1KxOfKE2Mx62PK2i1nzUOm9wzwl84G2q12wOKi8wg8jyEmwhUO68pwAwUzFEW5AbxS2218wf62WE9EjwtUy2KfxW68lBwcO&__csr=&__req=fetchstream_4&__beoa=0&__pc=PHASED%3ADEFAULT&dpr=1&__rev=1001540368&__s=gih0c4%3Ayqoq3a%3Ao7n9mf&__hsi=6769969698804260760-0&jazoest=27943&__spin_r=1001540368&__spin_b=trunk&__spin_t=1576256402&__adt=4&ajaxpipe_fetch_stream=1,HTTP/1.1,2122,0,,200,OK,HTTP/1.1,0,application/octet-stream,,,1212,4445,,,,-1,-1,0,129,254,-1,-1,,383,31.13.90.36,value
262,har_a3,2019-12-13T19:00:17.187+02:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3ioPT4/y4/l/en_US/ClSLlZ4ddUn.js?_nc_x=e6UK2kDhpa3,HTTP/1.1,451,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,629,11794,,,,-1,-1,0,476,54,-1,-1,,532,31.13.90.6,value
263,har_a3,2019-12-13T19:00:17.319+02:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3iVVY4/yC/l/en_US/KjJa-jIiBSA.js?_nc_x=e6UK2kDhpa3,HTTP/1.1,451,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,629,12718,,,,-1,-1,0,401,75,-1,-1,,478,31.13.90.6,value
264,har_a3,2019-12-13T19:00:17.384+02:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3/yY/r/MKs6EVTiaEb.js?_nc_x=e6UK2kDhpa3,HTTP/1.1,440,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,628,9414,,,,-1,-1,0,414,58,-1,-1,,474,31.13.90.6,value
265,har_a3,2019-12-13T19:00:17.541+02:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3i63X4/yc/l/en_US/Z1WYDTHZCRK.js?_nc_x=e6UK2kDhpa3,HTTP/1.1,451,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,629,15479,,,,-1,-1,0,319,97,-1,-1,,417,31.13.90.6,value
266,har_a3,2019-12-13T19:00:17.564+02:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3inA34/yL/l/en_US/dd7wbE5TuMB.js?_nc_x=e6UK2kDhpa3,HTTP/1.1,451,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,629,28507,,,,-1,-1,0,393,558,-1,-1,,952,31.13.90.6,value
267,har_a3,2019-12-13T19:00:17.680+02:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3iE1o4/y1/l/en_US/yUfues7nSx1.js?_nc_x=e6UK2kDhpa3,HTTP/1.1,451,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,629,17144,,,,-1,-1,1,367,545,-1,-1,,914,31.13.90.6,value
268,har_a3,2019-12-13T19:00:17.725+02:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3/yC/r/ghDeuIacXDA.js?_nc_x=e6UK2kDhpa3,HTTP/1.1,440,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,628,2538,,,,-1,-1,0,413,24,-1,-1,,438,31.13.90.6,value
269,har_a3,2019-12-13T19:00:17.799+02:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3i5fG4/yP/l/en_US/P9JXjv5W9hL.js?_nc_x=e6UK2kDhpa3,HTTP/1.1,451,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,629,50242,,,,-1,-1,0,366,677,-1,-1,,1043,31.13.90.6,value
270,har_a3,2019-12-13T19:00:17.860+02:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3izZZ4/yr/l/en_US/ZEdsJWguCuh.js?_nc_x=e6UK2kDhpa3,HTTP/1.1,451,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,630,300739,,,,-1,-1,0,445,2642,-1,-1,,3087,31.13.90.6,value
271,har_a3,2019-12-13T19:00:17.964+02:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3/yv/r/yWkjaAuA2zI.js?_nc_x=e6UK2kDhpa3,HTTP/1.1,440,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,629,11551,,,,-1,-1,0,551,69,-1,-1,,621,31.13.90.6,value
272,har_a3,2019-12-13T19:00:18.168+02:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3iZk94/yN/l/en_US/ldp7nm3SNij.js?_nc_x=e6UK2kDhpa3,HTTP/1.1,451,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,629,16839,,,,-1,-1,0,503,550,-1,-1,,1054,31.13.90.6,value
273,har_a3,2019-12-13T19:00:08.199+02:00,CONNECT,https://scontent.ftlv1-2.fna.fbcdn.net,HTTP/1.1,0,0,,0,,unknown,0,,,,-1,-1,,Unable to connect to host,,0,10051,0,0,0,0,-1,,10051,213.57.23.209,
274,har_a3,2019-12-13T19:00:08.202+02:00,CONNECT,https://scontent.ftlv1-2.fna.fbcdn.net,HTTP/1.1,0,0,,0,,unknown,0,,,,-1,-1,,Unable to connect to host,,0,10049,0,0,0,0,-1,,10049,213.57.23.209,
275,har_a3,2019-12-13T19:00:08.207+02:00,CONNECT,https://scontent.ftlv1-1.fna.fbcdn.net,HTTP/1.1,0,0,,0,,unknown,0,,,,-1,-1,,Unable to connect to host,,0,10053,0,0,0,0,-1,,10053,213.57.23.81,
276,har_a3,2019-12-13T19:00:08.162+02:00,CONNECT,https://scontent.ftlv1-1.fna.fbcdn.net,HTTP/1.1,0,0,,0,,unknown,0,,,,-1,-1,,Unable to connect to host,,30,10067,0,0,0,0,-1,,10098,213.57.23.81,
277,har_a3,2019-12-13T19:00:08.199+02:00,CONNECT,https://scontent.ftlv1-1.fna.fbcdn.net,HTTP/1.1,0,0,,0,,unknown,0,,,,-1,-1,,Unable to connect to host,,0,10062,0,0,0,0,-1,,10062,213.57.23.81,
278,har_a3,2019-12-13T19:00:18.523+02:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3/y4/r/UhA5IiCXlto.js?_nc_x=e6UK2kDhpa3,HTTP/1.1,440,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,628,2445,,,,-1,-1,1,583,19,-1,-1,,604,31.13.90.6,value
279,har_a3,2019-12-13T19:00:18.590+02:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3iiXQ4/yT/l/en_US/V-LFhKY208J.js?_nc_x=e6UK2kDhpa3,HTTP/1.1,451,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,628,9786,,,,-1,-1,0,536,60,-1,-1,,597,31.13.90.6,value
280,har_a3,2019-12-13T19:00:18.598+02:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3iXaY4/yY/l/en_US/2O_zQweKEW-.js?_nc_x=e6UK2kDhpa3,HTTP/1.1,451,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,628,5115,,,,-1,-1,0,589,34,-1,-1,,624,31.13.90.6,value
281,har_a3,2019-12-13T19:00:18.846+02:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3/yS/r/nOgTmh4kzHF.js?_nc_x=e6UK2kDhpa3,HTTP/1.1,440,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,629,10540,,,,-1,-1,0,431,64,-1,-1,,496,31.13.90.6,value
282,har_a3,2019-12-13T19:00:19.134+02:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3/yt/r/TwDaj-DOKCs.js?_nc_x=e6UK2kDhpa3,HTTP/1.1,440,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,628,8205,,,,-1,-1,0,403,51,-1,-1,,455,31.13.90.6,value
283,har_a3,2019-12-13T19:00:19.191+02:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3i49t4/ym/l/en_US/a7qYlDXMIPI.js?_nc_x=e6UK2kDhpa3,HTTP/1.1,451,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,629,49726,,,,-1,-1,0,447,577,-1,-1,,1024,31.13.90.6,value
284,har_a3,2019-12-13T19:00:19.235+02:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3/ye/r/2pp3F_xoqAb.js?_nc_x=e6UK2kDhpa3,HTTP/1.1,440,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,627,436,,,,-1,-1,0,511,3,-1,-1,,515,31.13.90.6,value
285,har_a3,2019-12-13T19:00:20.950+02:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3/ym/r/N2Pc61w97eJ.png,HTTP/1.1,489,0,,200,OK,HTTP/1.1,0,image/png,,,555,133450,,,,-1,-1,0,107,898,-1,-1,,1006,31.13.90.6,
286,har_a3,2019-12-13T19:00:20.950+02:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3/y9/r/jKEcVPZFk-2.gif,HTTP/1.1,428,0,,200,OK,HTTP/1.1,0,image/gif,,,553,1900,,,,-1,-1,0,107,0,-1,-1,,107,31.13.90.6,
287,har_a3,2019-12-13T19:00:21.061+02:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3/yJ/r/iJGOBKN9vqK.png,HTTP/1.1,489,0,,200,OK,HTTP/1.1,0,image/png,,,554,22400,,,,-1,-1,0,221,304,-1,-1,,526,31.13.90.6,
288,har_a3,2019-12-13T19:00:21.588+02:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3/yt/r/1hEWExdaDAS.png,HTTP/1.1,489,0,,200,OK,HTTP/1.1,0,image/png,,,553,1178,,,,-1,-1,0,305,3,-1,-1,,308,31.13.90.6,
289,har_a3,2019-12-13T19:00:21.666+02:00,POST,https://www.facebook.com/ajax/bz,HTTP/1.1,885,6140,,200,OK,HTTP/1.1,0,"text/html; charset=""utf-8""",,,1341,0,,,,-1,-1,0,126,0,-1,-1,,127,31.13.90.36,
290,har_a3,2019-12-13T19:00:21.680+02:00,GET,https://edge-chat.facebook.com/chat?region=lla&sid=4216210778488831,HTTP/1.1,928,0,,400,Bad Request,HTTP/1.1,0,,,,119,0,,,,0,155,0,127,0,0,128,,283,31.13.90.2,value
291,har_a3,2019-12-13T19:00:21.958+02:00,GET,https://scontent.ftlv1-1.fna.fbcdn.net/v/t1.0-0/s526x296/78997156_1263626440506125_4341422418187780096_o.jpg?_nc_cat=105&_nc_ohc=WgQ4Sd83v_cAQkyWbiJngwDRoCRQtpmBDDZ7Nl1IPvDSxz-H3GLjq8fIQ&_nc_ht=scontent.ftlv1-1.fna&oh=cc288f7a618d08174750c806f465804f&oe=5E7DDD4A,HTTP/1.1,630,0,,200,OK,HTTP/1.1,0,image/jpeg,,,528,32510,,,,-1,-1,0,36,175,-1,-1,,212,213.57.23.81,value
292,har_a3,2019-12-13T19:00:22.174+02:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3/y2/r/onuUJj0tCqE.png,HTTP/1.1,489,0,,200,OK,HTTP/1.1,0,image/png,,,553,3944,,,,-1,-1,0,95,15,-1,-1,,111,31.13.90.6,
293,har_a3,2019-12-13T19:00:22.291+02:00,GET,https://scontent.ftlv1-1.fna.fbcdn.net/v/t1.0-1/p240x240/13524399_10206862265301632_8818415238093199184_n.jpg?_nc_cat=107&_nc_ohc=LHygWLPAN4kAQlJh0ctHlrrLk6XstnaLOB4kqnIzmj98VLcT71XoeppFg&_nc_ht=scontent.ftlv1-1.fna&oh=3ea30887103d30999775fde33e1c6766&oe=5E764650,HTTP/1.1,631,0,,200,OK,HTTP/1.1,0,image/jpeg,,,507,13031,,,,-1,-1,0,39,70,-1,-1,,110,213.57.23.81,value
294,har_a3,2019-12-13T19:00:22.404+02:00,GET,https://scontent.ftlv1-1.fna.fbcdn.net/v/t1.0-1/c17.17.207.207a/p240x240/398133_109980632514382_1752279930_n.jpg?_nc_cat=101&_nc_ohc=WHdGfVRfRdcAQnk2XlT_XG832cSwOxTglgKEqwU-YNDPdeqTmUjVQBi4A&_nc_ht=scontent.ftlv1-1.fna&oh=ecb9f6558b287ead24fa1c95f2e13606&oe=5E7BACEF,HTTP/1.1,634,0,,200,OK,HTTP/1.1,0,image/jpeg,,,507,11779,,,,-1,-1,0,32,65,-1,-1,,99,213.57.23.81,value
295,har_a3,2019-12-13T19:00:22.485+02:00,GET,https://scontent.xx.fbcdn.net/hads-ak-prn2/1487645_6012475414660_1439393861_n.png,HTTP/1.1,449,0,,200,OK,HTTP/1.1,0,image/png,,,490,79,,,,35,545,0,127,5,0,516,,713,31.13.90.6,
296,har_a3,2019-12-13T19:00:22.506+02:00,GET,https://scontent.ftlv1-2.fna.fbcdn.net/v/t1.0-1/p240x240/36356887_1859992250729173_6727829174104358912_o.jpg?_nc_cat=106&_nc_ohc=ogStVRkj7ooAQl92DZxM0EVRZlnG4ZAl5tuubS8Pla1NffQxApIwr36bg&_nc_ht=scontent.ftlv1-2.fna&oh=43f2de82272e1facccafca253d1d0f56&oe=5E66A3F3,HTTP/1.1,630,0,,200,OK,HTTP/1.1,0,image/jpeg,,,507,12980,,,,-1,-1,0,35,67,-1,-1,,103,213.57.23.209,value
297,har_a3,2019-12-13T19:00:22.613+02:00,GET,https://scontent.ftlv1-2.fna.fbcdn.net/v/t31.0-1/c71.0.240.240a/p240x240/10506738_10150004552801856_220367501106153455_o.jpg?_nc_cat=1&_nc_ohc=cQ2o1FeB0coAQmpWXNGTzgjAbL5rXWXhfsNGp861jYv6bYJTswhPVL5uA&_nc_ht=scontent.ftlv1-2.fna&oh=a0c781856e501e385db9c2612b5fb5cc&oe=5E7FD7F3,HTTP/1.1,644,0,,200,OK,HTTP/1.1,0,image/jpeg,,,506,2853,,,,-1,-1,0,37,9,-1,-1,,47,213.57.23.209,value
298,har_a3,2019-12-13T19:00:22.620+02:00,GET,https://scontent.ftlv1-1.fna.fbcdn.net/v/t1.0-1/p240x240/12240103_965955283476180_107966684807901509_n.jpg?_nc_cat=104&_nc_ohc=lOg2QdaMHiIAQnqFJMaXNu5sbtIHniE__ncFYnXcogF-nk1BTFzsx2n4A&_nc_ht=scontent.ftlv1-1.fna&oh=38d85ac4db558f6ce4cb483cdb9ae7d0&oe=5E7AF619,HTTP/1.1,628,0,,200,OK,HTTP/1.1,0,image/jpeg,,,505,7138,,,,-1,-1,1,47,36,-1,-1,,85,213.57.23.81,value
299,har_a3,2019-12-13T19:00:22.721+02:00,POST,https://www.facebook.com/ajax/bz,HTTP/1.1,885,1814,,200,OK,HTTP/1.1,0,"text/html; charset=""utf-8""",,,1341,0,,,,-1,-1,0,125,0,-1,-1,,126,31.13.90.36,
300,har_a3,2019-12-13T19:00:22.766+02:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3iNZm4/yL/l/en_US/8oh4EUvNQuY.js?_nc_x=e6UK2kDhpa3,HTTP/1.1,451,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,628,4590,,,,-1,-1,0,95,24,-1,-1,,120,31.13.90.6,value
301,har_a3,2019-12-13T19:00:22.773+02:00,GET,"https://static.xx.fbcdn.net/rsrc.php/v3/yG/l/0,cross/aXn90Knkl1N.css?_nc_x=e6UK2kDhpa3",HTTP/1.1,464,0,,200,OK,HTTP/1.1,0,text/css; charset=utf-8,,,611,201,,,,-1,-1,0,88,0,-1,-1,,88,31.13.90.6,value
302,har_a3,2019-12-13T19:00:22.798+02:00,GET,https://www.facebook.com/typeahead/search/facebar/bootload/?placeholder_id=u_0_7&fb_dtsg_ag=AQxQaNsykcH_ABJRqxG8EV13FDimYGmS0_I_B4HUsX-8ZQ%3AAQz0jjilC8yDBUzfqMBk1DRKFdtlf7_GtIcien-cfTd4tg&__user=100044446269082&__a=1&__dyn=7AgNe-4am2d2u6Xolg9odoKEW74jFwxwWzob4q2i5U4e2C3-7WyUrxuEbbxWUW3KawhoS2S4o5K58O2S1Dxa2m4o6e2e1tG3i1VDBwbCq7ooxu6U6O3mbx-2K1KxOfKE2Mx62PK2i1nzUOm9wzwl84G2q12wOKi8wg8jyEmwhUO68pwAwUzFEW5AbxS2218wf62WE9EjwtUy2KfxW68lBwcO&__csr=&__req=s&__beoa=0&__pc=PHASED%3ADEFAULT&dpr=1&__rev=1001540368&__s=gih0c4%3Ayqoq3a%3Ao7n9mf&__hsi=6769969698804260760-0&jazoest=27943&__spin_r=1001540368&__spin_b=trunk&__spin_t=1576256402,HTTP/1.1,1381,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,573,42105,,,,-1,-1,0,278,109,-1,-1,,387,31.13.90.36,value
303,har_a3,2019-12-13T19:00:22.846+02:00,GET,https://www.facebook.com/ajax/bootloader-endpoint/?modules=CSSFade%2CAnimation%2CRequestsJewel%2CChatSidebarDropdown.react%2CChatSidebarComposeLink.react%2CChatSidebarGroupCreateButtonReactComponent&__user=100044446269082&__a=1&__dyn=7AgNe-4am2d2u6Xolg9odoKEW74jFwxwWzob4q2i5U4e2C3-7WyUrxuEbbxWUW3KawhoS2S4o5K58O2S1Dxa2m4o6e2e1tG3i1VDBwbCq7ooxu6U6O3mbx-2K1KxOfKE2Mx62PK2i1nzUOm9wzwl84G2q12wOKi8wg8jyEmwhUO68pwAwUzFEW5AbxS2218wf62WE9EjwtUy2KfxW68lBwcO&__csr=&__req=t&__beoa=0&__pc=PHASED%3ADEFAULT&dpr=1&__rev=1001540368&__s=gih0c4%3Ayqoq3a%3Ao7n9mf&__hsi=6769969698804260760-0&fb_dtsg_ag=AQxQaNsykcH_ABJRqxG8EV13FDimYGmS0_I_B4HUsX-8ZQ%3AAQz0jjilC8yDBUzfqMBk1DRKFdtlf7_GtIcien-cfTd4tg&jazoest=27943&__spin_r=1001540368&__spin_b=trunk&__spin_t=1576256402,HTTP/1.1,1499,0,,200,OK,HTTP/1.1,0,text/javascript; charset=utf-8,,,1191,6471,,,,-1,-1,0,135,1,-1,-1,,137,31.13.90.36,value
304,har_a3,2019-12-13T19:00:22.862+02:00,GET,https://www.facebook.com/ajax/photos/snowlift/init.php?fb_dtsg_ag=AQxQaNsykcH_ABJRqxG8EV13FDimYGmS0_I_B4HUsX-8ZQ%3AAQz0jjilC8yDBUzfqMBk1DRKFdtlf7_GtIcien-cfTd4tg&__user=100044446269082&__a=1&__dyn=7AgNe-4am2d2u6Xolg9odoKEW74jFwxwWzob4q2i5U4e2C3-7WyUrxuEbbxWUW3KawhoS2S4o5K58O2S1Dxa2m4o6e2e1tG3i1VDBwbCq7ooxu6U6O3mbx-2K1KxOfKE2Mx62PK2i1nzUOm9wzwl84G2q12wOKi8wg8jyEmwhUO68pwAwUzFEW5AbxS2218wf62WE9EjwtUy2KfxW68lBwcO&__csr=&__req=u&__beoa=0&__pc=PHASED%3ADEFAULT&dpr=1&__rev=1001540368&__s=gih0c4%3Ayqoq3a%3Ao7n9mf&__hsi=6769969698804260760-0&jazoest=27943&__spin_r=1001540368&__spin_b=trunk&__spin_t=1576256402,HTTP/1.1,1355,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,573,11558,,,,-1,-1,0,193,3,-1,-1,,196,31.13.90.36,value
305,har_a3,2019-12-13T19:00:22.997+02:00,GET,https://www.facebook.com/pages/?category=liked&ref=bookmarks&fb_dtsg_ag=AQxQaNsykcH_ABJRqxG8EV13FDimYGmS0_I_B4HUsX-8ZQ%3AAQz0jjilC8yDBUzfqMBk1DRKFdtlf7_GtIcien-cfTd4tg&ajaxpipe=1&ajaxpipe_token=AXgN2szE3iT9wEt-&quickling[version]=1001540368%3B0%3B&__user=100044446269082&__a=1&__dyn=7AgNe-4am2d2u6Xolg9odoKEW74jFwxwWzob4q2i5U4e2C3-7WyUrxuEbbxWUW3KawhoS2S4o5K58O2S1Dxa2m4o6e2e1tG3i1VDBwbCq7ooxu6U6O3mbx-2K1KxOfKE2Mx62PK2i1nzUOm9wzwl84G2q12wOKi8wg8jyEmwhUO68pwAwUzFEW5AbxS2218wf62WE9EjwtUy2KfxW68lBwcO&__csr=&__req=fetchstream_5&__beoa=0&__pc=PHASED%3ADEFAULT&dpr=1&__rev=1001540368&__s=gih0c4%3Ayqoq3a%3Ao7n9mf&__hsi=6769969698804260760-0&jazoest=27943&__spin_r=1001540368&__spin_b=trunk&__spin_t=1576256402&__adt=5&ajaxpipe_fetch_stream=1,HTTP/1.1,1669,0,,200,OK,HTTP/1.1,0,application/octet-stream,,,1329,10704,,,,-1,-1,0,169,17,-1,-1,,187,31.13.90.36,value
306,har_a3,2019-12-13T19:00:23.046+02:00,POST,https://www.facebook.com/ajax/bz,HTTP/1.1,1021,902,,200,OK,HTTP/1.1,0,"text/html; charset=""utf-8""",,,1341,0,,,,-1,-1,0,238,0,-1,-1,,239,31.13.90.36,
307,har_a3,2019-12-13T19:00:23.050+02:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3/yV/r/nYN5Om6ilwl.png,HTTP/1.1,489,0,,200,OK,HTTP/1.1,0,image/png,,,554,12583,,,,-1,-1,0,111,45,-1,-1,,156,31.13.90.6,
308,har_a3,2019-12-13T19:00:23.066+02:00,GET,"https://static.xx.fbcdn.net/rsrc.php/v3/ya/l/0,cross/Di-np4TO55c.css?_nc_x=e6UK2kDhpa3",HTTP/1.1,464,0,,200,OK,HTTP/1.1,0,text/css; charset=utf-8,,,612,9036,,,,-1,-1,0,141,56,-1,-1,,198,31.13.90.6,value
309,har_a3,2019-12-13T19:00:23.066+02:00,GET,"https://static.xx.fbcdn.net/rsrc.php/v3/yR/l/0,cross/9c1uvcrT0TZ.css?_nc_x=e6UK2kDhpa3",HTTP/1.1,464,0,,200,OK,HTTP/1.1,0,text/css; charset=utf-8,,,612,6149,,,,-1,-1,0,198,51,-1,-1,,249,31.13.90.6,value
310,har_a3,2019-12-13T19:00:23.068+02:00,GET,"https://static.xx.fbcdn.net/rsrc.php/v3/yA/l/0,cross/LlV67Y3jApF.css?_nc_x=e6UK2kDhpa3",HTTP/1.1,464,0,,200,OK,HTTP/1.1,0,text/css; charset=utf-8,,,612,6239,,,,-1,-1,0,322,70,-1,-1,,393,31.13.90.6,value
311,har_a3,2019-12-13T19:00:23.069+02:00,GET,"https://static.xx.fbcdn.net/rsrc.php/v3/yW/l/0,cross/n8SRnx88mQC.css?_nc_x=e6UK2kDhpa3",HTTP/1.1,464,0,,200,OK,HTTP/1.1,0,text/css; charset=utf-8,,,612,4605,,,,-1,-1,0,395,29,-1,-1,,424,31.13.90.6,value
312,har_a3,2019-12-13T19:00:23.070+02:00,GET,"https://static.xx.fbcdn.net/rsrc.php/v3/yL/l/0,cross/Fr-ya4Hq9MG.css?_nc_x=e6UK2kDhpa3",HTTP/1.1,464,0,,200,OK,HTTP/1.1,0,text/css; charset=utf-8,,,613,19275,,,,-1,-1,0,234,147,-1,-1,,382,31.13.90.6,value
313,har_a3,2019-12-13T19:00:23.071+02:00,GET,"https://static.xx.fbcdn.net/rsrc.php/v3/yY/l/0,cross/5Y99vMnMYKD.css?_nc_x=e6UK2kDhpa3",HTTP/1.1,464,0,,200,OK,HTTP/1.1,0,text/css; charset=utf-8,,,612,3524,,,,-1,-1,0,422,24,-1,-1,,447,31.13.90.6,value
314,har_a3,2019-12-13T19:00:23.100+02:00,POST,https://www.facebook.com/ajax/bz,HTTP/1.1,1043,4084,,200,OK,HTTP/1.1,0,"text/html; charset=""utf-8""",,,1341,0,,,,-1,-1,0,118,0,-1,-1,,119,31.13.90.36,
315,har_a3,2019-12-13T19:00:23.243+02:00,POST,https://edge-chat.facebook.com/mqtt/pull?region=lla&sid=6077393397612543&action=send,HTTP/1.1,1066,402,,200,OK,HTTP/1.1,0,application/octet-stream,,,281,0,,,,0,232,0,126,0,0,201,,359,31.13.90.2,value
316,har_a3,2019-12-13T19:00:23.267+02:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3iFiu4/yv/l/en_US/m6i0qPjKRDQ.js?_nc_x=e6UK2kDhpa3,HTTP/1.1,451,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,628,9756,,,,-1,-1,0,253,58,-1,-1,,313,31.13.90.6,value
317,har_a3,2019-12-13T19:00:23.318+02:00,GET,"https://static.xx.fbcdn.net/rsrc.php/v3/yH/l/0,cross/-GN_uS1cgEg.css?_nc_x=e6UK2kDhpa3",HTTP/1.1,464,0,,200,OK,HTTP/1.1,0,text/css; charset=utf-8,,,613,15565,,,,-1,-1,0,264,94,-1,-1,,359,31.13.90.6,value
318,har_a3,2019-12-13T19:00:23.456+02:00,GET,"https://static.xx.fbcdn.net/rsrc.php/v3/yZ/l/0,cross/Gn-6-jzMmjW.css?_nc_x=e6UK2kDhpa3",HTTP/1.1,464,0,,200,OK,HTTP/1.1,0,text/css; charset=utf-8,,,612,5745,,,,-1,-1,0,224,35,-1,-1,,260,31.13.90.6,value
319,har_a3,2019-12-13T19:00:23.465+02:00,GET,"https://static.xx.fbcdn.net/rsrc.php/v3/yx/l/0,cross/_bjg_YTzHUD.css?_nc_x=e6UK2kDhpa3",HTTP/1.1,464,0,,200,OK,HTTP/1.1,0,text/css; charset=utf-8,,,612,2842,,,,-1,-1,0,251,21,-1,-1,,273,31.13.90.6,value
