,pageref,startedDateTime,request.method,request.url,request.httpVersion,request.headersSize,request.bodySize,request.comment,response.status,response.statusText,response.httpVersion,response.content.size,response.content.mimeType,response.content.comment,response.redirectURL,response.headersSize,response.bodySize,response.comment,timings.comment,timings.ssl,timings.blocked,timings.dns,timings.connect,timings.send,timings.wait,timings.receive,serverIPAddress,comment,time,request.queryString.name,response._error
378,har_a2,2019-12-10T10:08:08.847+02:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3/yw/r/8cMTamLIoSa.js?_nc_x=e6UK2kDhpa3,HTTP/1.1,441,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,628,15250,,,-1,-1,-1,-1,0,138,20,31.13.90.6,,159,value,
379,har_a2,2019-12-10T10:08:08.894+02:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3i03H4/yJ/l/en_US/sVYkf8y3O-9.js?_nc_x=e6UK2kDhpa3,HTTP/1.1,452,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,627,8206,,,-1,-1,-1,-1,0,90,5,31.13.90.6,,96,value,
380,har_a2,2019-12-10T10:08:08.903+02:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3iy5B4/yB/l/en_US/9JGDTgzFAkx.js?_nc_x=e6UK2kDhpa3,HTTP/1.1,452,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,627,7189,,,-1,-1,-1,-1,0,78,0,31.13.90.6,,79,value,
381,har_a2,2019-12-10T10:08:08.903+02:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3iJBN4/yj/l/en_US/ZvYwuYq-YYQ.js?_nc_x=e6UK2kDhpa3,HTTP/1.1,452,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,627,5251,,,-1,-1,-1,-1,0,86,0,31.13.90.6,,87,value,
382,har_a2,2019-12-10T10:08:08.904+02:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3iUZs4/ys/l/en_US/48pGQ-5q9YD.js?_nc_x=e6UK2kDhpa3,HTTP/1.1,452,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,627,1665,,,-1,-1,-1,-1,0,89,1,31.13.90.6,,90,value,
383,har_a2,2019-12-10T10:08:09.057+02:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3/y4/r/fg1iVv6-o6i.png,HTTP/1.1,490,0,,200,OK,HTTP/1.1,0,image/png,,,552,3553,,,-1,-1,-1,-1,0,71,9,31.13.90.6,,81,,
384,har_a2,2019-12-10T10:08:09.058+02:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3/yD/r/_y6hRUrNS1t.png,HTTP/1.1,490,0,,200,OK,HTTP/1.1,0,image/png,,,552,3230,,,-1,-1,-1,-1,0,80,3,31.13.90.6,,83,,
385,har_a2,2019-12-10T10:08:09.067+02:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3/y2/r/xff67_PIS2C.js?_nc_x=e6UK2kDhpa3,HTTP/1.1,441,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,627,4682,,,-1,-1,-1,-1,0,88,0,31.13.90.6,,88,value,
386,har_a2,2019-12-10T10:08:09.067+02:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3/y6/r/9jf3wWMBWlZ.js?_nc_x=e6UK2kDhpa3,HTTP/1.1,441,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,627,1722,,,-1,-1,-1,-1,0,73,0,31.13.90.6,,73,value,
387,har_a2,2019-12-10T10:08:09.069+02:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3/yP/r/UC2b-YFk5be.js?_nc_x=e6UK2kDhpa3,HTTP/1.1,441,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,626,295,,,-1,-1,-1,-1,0,72,0,31.13.90.6,,72,value,
388,har_a2,2019-12-10T10:08:09.071+02:00,GET,https://scontent.ftlv5-1.fna.fbcdn.net/v/t31.0-1/p100x100/21368875_10155435559187254_6894091799066695899_o.jpg?_nc_cat=101&_nc_ohc=FGaYpec9d4UAQkKSEn5IzJRVAeshbwTsGfKG0xHav4WTHaijKMEOGL51Q&_nc_ht=scontent.ftlv5-1.fna&oh=6981e16f18276e35a70d50a4e4cde0e7&oe=5E80D41A,HTTP/1.1,633,0,,200,OK,HTTP/1.1,0,image/jpeg,,,506,4814,,,-1,-1,-1,-1,0,117,0,212.199.140.17,,118,value,
389,har_a2,2019-12-10T10:08:09.080+02:00,GET,https://scontent.ftlv5-1.fna.fbcdn.net/v/t31.0-1/c17.0.100.100a/p100x100/1405057_585963398124084_1613467428_o.png?_nc_cat=100&_nc_ohc=PVsmnivGyJUAQl0fa_m-A_GoVVoA5NoQrYeVBMwWR45z3IMxYcCkM3MaA&_nc_ht=scontent.ftlv5-1.fna&oh=b1602ae963a2d1838aa876af0d1e4302&oe=5E7B990E,HTTP/1.1,636,0,,200,OK,HTTP/1.1,0,image/png,,,504,14914,,,-1,-1,-1,-1,0,7,14,212.199.140.17,,22,value,
390,har_a2,2019-12-10T10:08:09.081+02:00,GET,https://scontent.ftlv5-1.fna.fbcdn.net/v/t1.0-1/p100x100/13645265_10154396860566789_4855137813969521495_n.png?_nc_cat=111&_nc_ohc=Mb0MezKNIecAQkmIgRG01BAFpS3qHroAKwdl8FYipnge756o313am6BAw&_nc_ht=scontent.ftlv5-1.fna&oh=646d679734ac6ebf9ed6172a4fb09ab1&oe=5E8A4810,HTTP/1.1,632,0,,200,OK,HTTP/1.1,0,image/png,,,505,5859,,,-1,-1,-1,-1,0,107,0,212.199.140.17,,108,value,
391,har_a2,2019-12-10T10:08:09.086+02:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3iLl54/yv/l/en_US/2p2ur3K3H6n.js?_nc_x=e6UK2kDhpa3,HTTP/1.1,452,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,627,4024,,,-1,-1,-1,-1,0,91,2,31.13.90.6,,94,value,
392,har_a2,2019-12-10T10:08:09.086+02:00,GET,"https://static.xx.fbcdn.net/rsrc.php/v3/yK/l/0,cross/wXp90UTjHT2.css?_nc_x=e6UK2kDhpa3",HTTP/1.1,465,0,,200,OK,HTTP/1.1,0,text/css; charset=utf-8,,,610,621,,,-1,-1,-1,-1,0,95,0,31.13.90.6,,95,value,
393,har_a2,2019-12-10T10:08:09.107+02:00,GET,"https://static.xx.fbcdn.net/rsrc.php/v3/yA/l/0,cross/F81A-ax4Pjy.css?_nc_x=e6UK2kDhpa3",HTTP/1.1,465,0,,200,OK,HTTP/1.1,0,text/css; charset=utf-8,,,611,5149,,,-1,-1,-1,-1,0,73,0,31.13.90.6,,74,value,
394,har_a2,2019-12-10T10:08:09.109+02:00,GET,https://www.facebook.com/ajax/bootloader-endpoint/?modules=Hovercard&__user=100044446269082&__a=1&__dyn=7AgNe-4am2d2u6aJGeFxqewRyWzEpF4Wo8oeES2N6wAxu13wFw_x-EK6UnG2OUuKewXyEe8OdwJx63C6pUkz8nxm1Dxa2m4o6e2e1tG3i1VDBwbCq7ooxu6U6O3mbx-2K1KxOfKE23xC4EhwIXwABojUeo-cByojzUkw_xm3i2q12AgrUWV8y10xeaxq17z8ox28wAwUzFEW5AbxS227Ua8y4E26wjEbGwCxe1Ty9o9o-7Eoxmm0P8&__csr=&__req=q&__pc=PHASED%3ADEFAULT&dpr=1&__rev=1001519530&__s=ng47m4%3Alvw18d%3A8gcj79&__hsi=6768719330734388450-0&fb_dtsg_ag=AQwk-gds7o7Jy9jjF9X0SyO4kfUj9WCm7mfsTTisQTIDLg%3AAQy7f8muQlLeJONSp2OscvSBEvUsHEsNJlFZr-J9Ik8znw&jazoest=28098&__spin_r=1001519530&__spin_b=trunk&__spin_t=1575965278,HTTP/1.1,1549,0,,200,OK,HTTP/1.1,0,text/javascript; charset=utf-8,,,1191,2688,,,178,0,0,464,0,159,0,185.60.218.35,,624,value,
395,har_a2,2019-12-10T10:08:09.111+02:00,GET,https://scontent.ftlv5-1.fna.fbcdn.net/v/t1.0-1/p100x100/29792519_840184232850350_3366775956541800448_o.jpg?_nc_cat=110&_nc_ohc=wxZNtSE9h3UAQkXRbBPjqZfUjxc3dam-2bYqZTP-HQjLtRj2hhedv3aaw&_nc_ht=scontent.ftlv5-1.fna&oh=1dc9e5e83d9e7602b6b4aff65f662afd&oe=5E6BD935,HTTP/1.1,630,0,,200,OK,HTTP/1.1,0,image/jpeg,,,506,3488,,,-1,-1,-1,-1,0,2,0,212.199.140.17,,3,value,
396,har_a2,2019-12-10T10:08:09.113+02:00,GET,https://www.facebook.com/ajax/pagelet/generic.php/SidebarPagelet?fb_dtsg_ag=AQwk-gds7o7Jy9jjF9X0SyO4kfUj9WCm7mfsTTisQTIDLg%3AAQy7f8muQlLeJONSp2OscvSBEvUsHEsNJlFZr-J9Ik8znw&data=%7B%7D&__user=100044446269082&__a=1&__dyn=7AgNe-4am2d2u6aJGeFxqewRyWzEpF4Wo8oeES2N6wAxu13wFw_x-EK6UnG2OUuKewXyEe8OdwJx63C6pUkz8nxm1Dxa2m4o6e2e1tG3i1VDBwbCq7ooxu6U6O3mbx-2K1KxOfKE23xC4EhwIXwABojUeo-cByojzUkw_xm3i2q12AgrUWV8y10xeaxq17z8ox28wAwUzFEW5AbxS227Ua8y4E26wjEbGwCxe1Ty9o9o-7Eoxmm0P8&__csr=&__req=p&__pc=PHASED%3ADEFAULT&dpr=1&__rev=1001519530&__s=ng47m4%3Alvw18d%3A8gcj79&__hsi=6768719330734388450-0&jazoest=28098&__spin_r=1001519530&__spin_b=trunk&__spin_t=1575965278,HTTP/1.1,1557,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,550,7406,,,-1,-1,-1,-1,0,182,8,185.60.218.35,,190,value,
397,har_a2,2019-12-10T10:08:09.149+02:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3/y4/r/-PAXP-deijE.gif,HTTP/1.1,429,0,,200,OK,HTTP/1.1,0,image/gif,,,550,43,,,-1,-1,-1,-1,0,112,0,31.13.90.6,,112,,
398,har_a2,2019-12-10T10:08:09.323+02:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3/yg/r/bsN0vtYgNmY.js?_nc_x=e6UK2kDhpa3,HTTP/1.1,441,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,626,763,,,-1,-1,-1,-1,0,62,0,31.13.90.6,,63,value,
399,har_a2,2019-12-10T10:08:09.326+02:00,GET,https://www.facebook.com/ajax/bootloader-endpoint/?modules=ChatImpressionLogger&__user=100044446269082&__a=1&__dyn=7AgNe-4amaxx2u6aJGeFxqewRyWzEpF4Wo8oeES2N6wAxu13wFw_x-EK6UnG2OUG4XzEeUG3yczobohwVxCu58O5UlwpUiwBx61zwzwnqwQwupVo2vxCq7ooxu6U6O3mbx-2K1KxOfKEpwqqzFUix62PK2ilxfwVzUOm9xefxi3-5od8K6E4ah2EgUWV8y10xeaxq17z8ox28wAwUzFEW5AbxS227Ua8y4E26wjEbGwCxe1Ty9o9o-7Eoxmm0P8&__csr=&__req=r&__pc=PHASED%3ADEFAULT&dpr=1&__rev=1001519530&__s=ng47m4%3Alvw18d%3A8gcj79&__hsi=6768719330734388450-0&fb_dtsg_ag=AQwk-gds7o7Jy9jjF9X0SyO4kfUj9WCm7mfsTTisQTIDLg%3AAQy7f8muQlLeJONSp2OscvSBEvUsHEsNJlFZr-J9Ik8znw&jazoest=28098&__spin_r=1001519530&__spin_b=trunk&__spin_t=1575965278,HTTP/1.1,1569,0,,200,OK,HTTP/1.1,0,text/javascript; charset=utf-8,,,1191,2185,,,-1,-1,-1,-1,0,156,0,185.60.218.35,,156,value,
400,har_a2,2019-12-10T10:08:09.428+02:00,GET,https://www.facebook.com/ajax/hovercard/page.php?id=7899581788&fb_dtsg_ag=AQwk-gds7o7Jy9jjF9X0SyO4kfUj9WCm7mfsTTisQTIDLg%3AAQy7f8muQlLeJONSp2OscvSBEvUsHEsNJlFZr-J9Ik8znw&endpoint=%2Fajax%2Fhovercard%2Fpage.php%3Fid%3D7899581788&__user=100044446269082&__a=1&__dyn=7AgNe-4amaxx2u6aJGeFxqewRyWzEpF4Wo8oeES2N6wAxu13wFw_x-EK6UnG2OUG4XzEeUG3yczobohwVxCu58O5UlwpUiwBx61zwzwnqwQwupVo2vxCq7ooxu6U6O3mbx-2K1KxOfKEpwqqzFUix62PK2ilxfwVzUOm9xefxi3-5od8K6E4ah2EgUWV8y10xeaxq17z8ox28wAwUzFEW5AbxS227Ua8y4E26wjEbGwCxe1Ty9o9o-7Eoxmm0P8&__csr=&__req=s&__pc=PHASED%3ADEFAULT&dpr=1&__rev=1001519530&__s=ng47m4%3Alvw18d%3A8gcj79&__hsi=6768719330734388450-0&jazoest=28098&__spin_r=1001519530&__spin_b=trunk&__spin_t=1575965278,HTTP/1.1,1610,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,573,24915,,,-1,-1,-1,-1,0,255,120,185.60.218.35,,376,value,
401,har_a2,2019-12-10T10:08:09.554+02:00,GET,https://www.facebook.com/angular4u/,HTTP/1.1,1161,0,,0,,unknown,0,,,,-1,-1,,,-1,-1,-1,-1,0,0,0,185.60.218.35,,0,,No response received
402,har_a2,2019-12-10T10:08:09.574+02:00,POST,https://www.facebook.com/ajax/bz,HTTP/1.1,1098,3103,,200,OK,HTTP/1.1,0,"text/html; charset=""utf-8""",,,1341,0,,,-1,-1,-1,-1,0,155,0,185.60.218.35,,156,,
