,pageref,startedDateTime,request.method,request.url,request.httpVersion,request.queryString.name,request.headersSize,request.bodySize,request.comment,response.status,response.statusText,response.httpVersion,response.content.size,response.content.mimeType,response.content.comment,response.redirectURL,response.headersSize,response.bodySize,response.comment,timings.comment,timings.ssl,timings.blocked,timings.dns,timings.connect,timings.send,timings.wait,timings.receive,serverIPAddress,comment,time,response._error
266,har_a2,2019-12-10T10:08:27.313+02:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3i03H4/yJ/l/en_US/sVYkf8y3O-9.js?_nc_x=e6UK2kDhpa3,HTTP/1.1,value,452,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,627,8206,,,-1,-1,-1,-1,0,83,0,31.13.90.6,,83,
267,har_a2,2019-12-10T10:08:27.369+02:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3iy5B4/yB/l/en_US/9JGDTgzFAkx.js?_nc_x=e6UK2kDhpa3,HTTP/1.1,value,452,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,627,7189,,,-1,-1,-1,-1,0,62,1,31.13.90.6,,63,
268,har_a2,2019-12-10T10:08:27.375+02:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3iJBN4/yj/l/en_US/ZvYwuYq-YYQ.js?_nc_x=e6UK2kDhpa3,HTTP/1.1,value,452,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,627,5251,,,-1,-1,-1,-1,0,93,1,31.13.90.6,,94,
269,har_a2,2019-12-10T10:08:27.392+02:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3/yt/r/TwDaj-DOKCs.js?_nc_x=e6UK2kDhpa3,HTTP/1.1,value,441,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,627,8205,,,-1,-1,-1,-1,0,81,25,31.13.90.6,,107,
270,har_a2,2019-12-10T10:08:27.403+02:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3iK4y4/ym/l/en_US/pQAqH6Nf8lz.js?_nc_x=e6UK2kDhpa3,HTTP/1.1,value,452,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,628,50082,,,-1,-1,-1,-1,0,96,19,31.13.90.6,,116,
271,har_a2,2019-12-10T10:08:27.403+02:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3iuyQ4/yY/l/en_US/bKJp2lmWVwm.js?_nc_x=e6UK2kDhpa3,HTTP/1.1,value,452,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,628,18193,,,-1,-1,-1,-1,0,96,14,31.13.90.6,,111,
272,har_a2,2019-12-10T10:08:27.404+02:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3/yQ/r/ps696vr_9To.js?_nc_x=e6UK2kDhpa3,HTTP/1.1,value,441,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,627,7488,,,-1,-1,-1,-1,0,103,2,31.13.90.6,,106,
273,har_a2,2019-12-10T10:08:27.434+02:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3/yD/r/jJIrkVxyjpa.js?_nc_x=e6UK2kDhpa3,HTTP/1.1,value,441,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,628,10387,,,-1,-1,-1,-1,0,79,0,31.13.90.6,,80,
274,har_a2,2019-12-10T10:08:27.471+02:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3/ya/r/QaB2n5p7yqy.js?_nc_x=e6UK2kDhpa3,HTTP/1.1,value,441,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,628,11706,,,-1,-1,-1,-1,0,68,2,31.13.90.6,,70,
275,har_a2,2019-12-10T10:08:27.502+02:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3/y3/r/B8v0Pz0Rc4b.js?_nc_x=e6UK2kDhpa3,HTTP/1.1,value,441,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,627,7915,,,-1,-1,-1,-1,0,98,1,31.13.90.6,,100,
276,har_a2,2019-12-10T10:08:27.523+02:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3il5S4/yv/l/en_US/eSPaHhFdBQA.js?_nc_x=e6UK2kDhpa3,HTTP/1.1,value,452,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,628,15906,,,-1,-1,-1,-1,0,89,5,31.13.90.6,,95,
277,har_a2,2019-12-10T10:08:27.523+02:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3iFk84/yq/l/en_US/nAdERh4YN_X.js?_nc_x=e6UK2kDhpa3,HTTP/1.1,value,452,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,627,9789,,,-1,-1,-1,-1,0,86,2,31.13.90.6,,88,
278,har_a2,2019-12-10T10:08:27.523+02:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3iLl54/yX/l/en_US/VBN-Z1KyBj5.js?_nc_x=e6UK2kDhpa3,HTTP/1.1,value,452,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,628,11425,,,-1,-1,-1,-1,0,80,4,31.13.90.6,,84,
279,har_a2,2019-12-10T10:08:27.524+02:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3/yJ/r/42sEuRRqoPO.js?_nc_x=e6UK2kDhpa3,HTTP/1.1,value,441,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,628,13656,,,-1,-1,-1,-1,0,67,2,31.13.90.6,,70,
280,har_a2,2019-12-10T10:08:27.543+02:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3/yZ/r/Sjs3JOcF5sC.js?_nc_x=e6UK2kDhpa3,HTTP/1.1,value,441,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,627,7248,,,-1,-1,-1,-1,0,73,0,31.13.90.6,,74,
281,har_a2,2019-12-10T10:08:27.595+02:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3/yk/r/-It2jJrHe_h.js?_nc_x=e6UK2kDhpa3,HTTP/1.1,value,441,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,627,6320,,,-1,-1,-1,-1,0,61,1,31.13.90.6,,63,
282,har_a2,2019-12-10T10:08:27.604+02:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3/yp/r/OajOjzwghiB.js?_nc_x=e6UK2kDhpa3,HTTP/1.1,value,441,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,627,7652,,,-1,-1,-1,-1,0,73,1,31.13.90.6,,75,
283,har_a2,2019-12-10T10:08:27.609+02:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3/yZ/r/FrboqYJABqX.js?_nc_x=e6UK2kDhpa3,HTTP/1.1,value,441,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,627,3085,,,-1,-1,-1,-1,0,80,16,31.13.90.6,,97,
284,har_a2,2019-12-10T10:08:27.613+02:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3/yd/r/BihyW7UecgF.js?_nc_x=e6UK2kDhpa3,HTTP/1.1,value,441,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,627,1278,,,-1,-1,-1,-1,0,92,2,31.13.90.6,,94,
285,har_a2,2019-12-10T10:08:27.619+02:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3iUZs4/ys/l/en_US/48pGQ-5q9YD.js?_nc_x=e6UK2kDhpa3,HTTP/1.1,value,452,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,627,1665,,,-1,-1,-1,-1,0,87,0,31.13.90.6,,87,
286,har_a2,2019-12-10T10:08:29.114+02:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3/y4/r/-PAXP-deijE.gif,HTTP/1.1,,429,0,,200,OK,HTTP/1.1,0,image/gif,,,551,43,,,-1,-1,-1,-1,0,65,0,31.13.90.6,,66,
287,har_a2,2019-12-10T10:08:29.247+02:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3/y4/r/fg1iVv6-o6i.png,HTTP/1.1,,490,0,,200,OK,HTTP/1.1,0,image/png,,,553,3553,,,-1,-1,-1,-1,0,66,0,31.13.90.6,,67,
288,har_a2,2019-12-10T10:08:29.248+02:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3/yD/r/_y6hRUrNS1t.png,HTTP/1.1,,490,0,,200,OK,HTTP/1.1,0,image/png,,,552,3230,,,-1,-1,-1,-1,0,65,0,31.13.90.6,,66,
289,har_a2,2019-12-10T10:08:29.253+02:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3/y6/r/9jf3wWMBWlZ.js?_nc_x=e6UK2kDhpa3,HTTP/1.1,value,441,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,627,1722,,,-1,-1,-1,-1,0,89,0,31.13.90.6,,89,
290,har_a2,2019-12-10T10:08:29.253+02:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3/y2/r/xff67_PIS2C.js?_nc_x=e6UK2kDhpa3,HTTP/1.1,value,441,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,627,4682,,,-1,-1,-1,-1,0,74,11,31.13.90.6,,85,
291,har_a2,2019-12-10T10:08:29.255+02:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3/yP/r/UC2b-YFk5be.js?_nc_x=e6UK2kDhpa3,HTTP/1.1,value,441,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,626,295,,,-1,-1,-1,-1,0,88,0,31.13.90.6,,88,
292,har_a2,2019-12-10T10:08:29.256+02:00,GET,https://scontent.ftlv5-1.fna.fbcdn.net/v/t31.0-1/p100x100/21368875_10155435559187254_6894091799066695899_o.jpg?_nc_cat=101&_nc_ohc=FGaYpec9d4UAQkKSEn5IzJRVAeshbwTsGfKG0xHav4WTHaijKMEOGL51Q&_nc_ht=scontent.ftlv5-1.fna&oh=6981e16f18276e35a70d50a4e4cde0e7&oe=5E80D41A,HTTP/1.1,value,633,0,,200,OK,HTTP/1.1,0,image/jpeg,,,506,4814,,,-1,-1,-1,-1,0,7,0,212.199.140.17,,7,
293,har_a2,2019-12-10T10:08:29.256+02:00,GET,https://scontent.ftlv5-1.fna.fbcdn.net/v/t31.0-1/c17.0.100.100a/p100x100/1405057_585963398124084_1613467428_o.png?_nc_cat=100&_nc_ohc=PVsmnivGyJUAQl0fa_m-A_GoVVoA5NoQrYeVBMwWR45z3IMxYcCkM3MaA&_nc_ht=scontent.ftlv5-1.fna&oh=b1602ae963a2d1838aa876af0d1e4302&oe=5E7B990E,HTTP/1.1,value,636,0,,200,OK,HTTP/1.1,0,image/png,,,504,14914,,,-1,-1,-1,-1,0,7,7,212.199.140.17,,14,
294,har_a2,2019-12-10T10:08:29.257+02:00,GET,https://scontent.ftlv5-1.fna.fbcdn.net/v/t1.0-1/p100x100/13645265_10154396860566789_4855137813969521495_n.png?_nc_cat=111&_nc_ohc=Mb0MezKNIecAQkmIgRG01BAFpS3qHroAKwdl8FYipnge756o313am6BAw&_nc_ht=scontent.ftlv5-1.fna&oh=646d679734ac6ebf9ed6172a4fb09ab1&oe=5E8A4810,HTTP/1.1,value,632,0,,200,OK,HTTP/1.1,0,image/png,,,505,5859,,,-1,-1,-1,-1,0,3,2,212.199.140.17,,5,
295,har_a2,2019-12-10T10:08:29.257+02:00,GET,https://scontent.ftlv5-1.fna.fbcdn.net/v/t1.0-1/p100x100/29792519_840184232850350_3366775956541800448_o.jpg?_nc_cat=110&_nc_ohc=wxZNtSE9h3UAQkXRbBPjqZfUjxc3dam-2bYqZTP-HQjLtRj2hhedv3aaw&_nc_ht=scontent.ftlv5-1.fna&oh=1dc9e5e83d9e7602b6b4aff65f662afd&oe=5E6BD935,HTTP/1.1,value,630,0,,200,OK,HTTP/1.1,0,image/jpeg,,,506,3488,,,-1,-1,-1,-1,0,5,1,212.199.140.17,,6,
296,har_a2,2019-12-10T10:08:29.271+02:00,GET,"https://static.xx.fbcdn.net/rsrc.php/v3/yK/l/0,cross/wXp90UTjHT2.css?_nc_x=e6UK2kDhpa3",HTTP/1.1,value,465,0,,200,OK,HTTP/1.1,0,text/css; charset=utf-8,,,610,621,,,-1,-1,-1,-1,0,77,0,31.13.90.6,,77,
297,har_a2,2019-12-10T10:08:29.272+02:00,GET,"https://static.xx.fbcdn.net/rsrc.php/v3/yA/l/0,cross/F81A-ax4Pjy.css?_nc_x=e6UK2kDhpa3",HTTP/1.1,value,465,0,,200,OK,HTTP/1.1,0,text/css; charset=utf-8,,,611,5149,,,-1,-1,-1,-1,0,81,7,31.13.90.6,,89,
298,har_a2,2019-12-10T10:08:29.272+02:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3iLl54/yv/l/en_US/2p2ur3K3H6n.js?_nc_x=e6UK2kDhpa3,HTTP/1.1,value,452,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,627,4024,,,-1,-1,-1,-1,0,70,0,31.13.90.6,,70,
299,har_a2,2019-12-10T10:08:29.286+02:00,GET,https://www.facebook.com/ajax/bootloader-endpoint/?modules=UIPagelet%2CHovercard&__user=100044446269082&__a=1&__dyn=7AgNe-4amaxx2u6Xolg9odoKEW6qheC263G3F6wAxu13wFw_x-EK3eEbbyEjKewXwk8S2S4o5K58O0BoiwBx61zwzwno2NDwam6pEtwMxK1IwgovwHwrEsxeEpwr8W6EhwIXwABo4-fz82uwg86eax24bAy85iawnEO68pwAwhVEW5AbxS2218wf62WE9EjwtUy2KfxW683Ew&__csr=&__req=h&__pc=PHASED%3ADEFAULT&dpr=1&__rev=1001519530&__s=329l4c%3A3oj916%3Afvr23d&__hsi=6768719432540979043-0&fb_dtsg_ag=AQwk-gds7o7Jy9jjF9X0SyO4kfUj9WCm7mfsTTisQTIDLg%3AAQzMsHG9pWSPGWsLlIAMeK48waizfgZ2xK_dJgtwAD6MuQ&jazoest=28080&__spin_r=1001519530&__spin_b=trunk&__spin_t=1575965302,HTTP/1.1,value,1406,0,,200,OK,HTTP/1.1,0,text/javascript; charset=utf-8,,,1191,2848,,,-1,-1,-1,-1,0,163,0,185.60.218.35,,163,
300,har_a2,2019-12-10T10:08:29.287+02:00,GET,https://edge-chat.facebook.com/chat?region=lla&sid=8966762481582079,HTTP/1.1,value,952,0,,400,Bad Request,HTTP/1.1,0,,,,119,0,,,81,0,0,153,0,112,0,31.13.90.2,,266,
301,har_a2,2019-12-10T10:08:29.304+02:00,GET,https://www.facebook.com/ajax/browse/null_state.php?fb_dtsg_ag=AQwk-gds7o7Jy9jjF9X0SyO4kfUj9WCm7mfsTTisQTIDLg%3AAQzMsHG9pWSPGWsLlIAMeK48waizfgZ2xK_dJgtwAD6MuQ&grammar_version=bee09f93fa732cfa59a1cb6d9f450d3892424e49&__user=100044446269082&__a=1&__dyn=7AgNe-4amaxx2u6aJGeFxqewRyWzEpF4Wo8oeES2N6wAxu13wFw_x-EK3eEbbyEjKewXwgUOdwJx63C6pUkz8nwvoiwBx61zwzwnqwaWu0FopCxS68nxK1IwgovwHwrEsxeEpwqqzFUix62PK2ilxfwVzUO2e2i1lwg8692EgUWV8y1kyE5Wcxy48y2i17CzEmgK7o88vwEy8iw8q1ewKG2q4U7u8BwBzUuxy0W8&__csr=&__req=i&__pc=PHASED%3ADEFAULT&dpr=1&__rev=1001519530&__s=329l4c%3A3oj916%3Afvr23d&__hsi=6768719432540979043-0&jazoest=28080&__spin_r=1001519530&__spin_b=trunk&__spin_t=1575965302,HTTP/1.1,value,1461,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,573,3202,,,-1,-1,-1,-1,0,173,0,185.60.218.35,,174,
302,har_a2,2019-12-10T10:08:29.330+02:00,GET,https://www.facebook.com/ajax/typeahead/search/facebar/bootstrap/?filter[0]=app&filter[1]=page&filter[2]=group&filter[3]=friendlist&context=facebar&viewer=100044446269082&token=v7&lazy=1&__user=100044446269082&__a=1&fb_dtsg_ag=AQwk-gds7o7Jy9jjF9X0SyO4kfUj9WCm7mfsTTisQTIDLg%3AAQzMsHG9pWSPGWsLlIAMeK48waizfgZ2xK_dJgtwAD6MuQ&jazoest=28080,HTTP/1.1,value,1128,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,573,7935,,,-1,-1,-1,-1,0,165,5,185.60.218.35,,172,
303,har_a2,2019-12-10T10:08:29.331+02:00,GET,https://www.facebook.com/ajax/typeahead/search/facebar/bootstrap/?filter[0]=user&context=facebar&viewer=100044446269082&token=v7&lazy=1&__user=100044446269082&__a=1&fb_dtsg_ag=AQwk-gds7o7Jy9jjF9X0SyO4kfUj9WCm7mfsTTisQTIDLg%3AAQzMsHG9pWSPGWsLlIAMeK48waizfgZ2xK_dJgtwAD6MuQ&jazoest=28080,HTTP/1.1,value,1077,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,573,7939,,,-1,-1,-1,-1,0,186,2,185.60.218.35,,189,
304,har_a2,2019-12-10T10:08:29.332+02:00,GET,https://www.facebook.com/ajax/typeahead/search/facebar/bootstrap/?filter[0]=keyword&context=facebar&viewer=100044446269082&token=v7&lazy=1&__user=100044446269082&__a=1&fb_dtsg_ag=AQwk-gds7o7Jy9jjF9X0SyO4kfUj9WCm7mfsTTisQTIDLg%3AAQzMsHG9pWSPGWsLlIAMeK48waizfgZ2xK_dJgtwAD6MuQ&jazoest=28080,HTTP/1.1,value,1080,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,573,7945,,,112,0,0,261,0,185,3,185.60.218.35,,451,
305,har_a2,2019-12-10T10:08:29.461+02:00,GET,https://www.facebook.com/ajax/pagelet/generic.php/SidebarPagelet?fb_dtsg_ag=AQwk-gds7o7Jy9jjF9X0SyO4kfUj9WCm7mfsTTisQTIDLg%3AAQzMsHG9pWSPGWsLlIAMeK48waizfgZ2xK_dJgtwAD6MuQ&data=%7B%7D&__user=100044446269082&__a=1&__dyn=7AgNe-4amaxx2u6aJGeFxqewRyWzEpF4Wo8oeES2N6wAxu13wFw_x-EK3eEbbyEjKewXwgUOdwJx63C6pUkz8nwvoiwBx61zwzwnqwaWu0FopCxS68nxK1IwgovwHwrEsxeEpwqqzFUix62PK2ilxfwVzUO2e2i1lwg8692EgUWV8y1kyE5Wcxy48y2i17CzEmgK7o88vwEy8iw8q1ewKG2q4U7u8BwBzUuxy0W8&__csr=&__req=k&__pc=PHASED%3ADEFAULT&dpr=1&__rev=1001519530&__s=329l4c%3A3oj916%3Afvr23d&__hsi=6768719432540979043-0&jazoest=28080&__spin_r=1001519530&__spin_b=trunk&__spin_t=1575965302,HTTP/1.1,value,1429,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,550,7416,,,-1,-1,-1,-1,0,181,2,185.60.218.35,,184,
306,har_a2,2019-12-10T10:08:29.554+02:00,POST,https://edge-chat.facebook.com/mqtt/pull?region=lla&sid=8236423951941631&chunked=true,HTTP/1.1,value,954,642,,200,OK,HTTP/1.1,0,application/octet-stream,,,305,-1,,,76,0,0,145,0,113,0,31.13.90.2,,258,
307,har_a2,2019-12-10T10:08:29.610+02:00,GET,https://www.facebook.com/ajax/hovercard/page.php?id=7899581788&fb_dtsg_ag=AQwk-gds7o7Jy9jjF9X0SyO4kfUj9WCm7mfsTTisQTIDLg%3AAQzMsHG9pWSPGWsLlIAMeK48waizfgZ2xK_dJgtwAD6MuQ&endpoint=%2Fajax%2Fhovercard%2Fpage.php%3Fid%3D7899581788&__user=100044446269082&__a=1&__dyn=7AgNe-4amaxx2u6aJGeFxqewRyWzEpF4Wo8oeES2N6wAxu13wFw_x-EK3eEbbyEjKewXwgUOdwJx63C6pUkz8nwvoiwBx61zwzwnqwaWu0FopCxS68nxK1IwgovwHwrEsxeEpwqqzFUix62PK2ilxfwVzUO2e2i1lwg8692EgUWV8y1kyE5Wcxy48y2i17CzEmgK7o88vwEy8iw8q1ewKG2q4U7u8BwBzUuxy0W8&__csr=&__req=l&__pc=PHASED%3ADEFAULT&dpr=1&__rev=1001519530&__s=329l4c%3A3oj916%3Afvr23d&__hsi=6768719432540979043-0&jazoest=28080&__spin_r=1001519530&__spin_b=trunk&__spin_t=1575965302,HTTP/1.1,value,1473,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,573,24897,,,-1,-1,-1,-1,0,297,102,185.60.218.35,,399,
308,har_a2,2019-12-10T10:08:29.664+02:00,GET,https://static.xx.fbcdn.net/rsrc.php/v3/yg/r/bsN0vtYgNmY.js?_nc_x=e6UK2kDhpa3,HTTP/1.1,value,441,0,,200,OK,HTTP/1.1,0,application/x-javascript; charset=utf-8,,,626,763,,,-1,-1,-1,-1,0,80,0,31.13.90.6,,80,
309,har_a2,2019-12-10T10:08:29.666+02:00,GET,https://www.facebook.com/ajax/bootloader-endpoint/?modules=ChatImpressionLogger&__user=100044446269082&__a=1&__dyn=7AgNe-4amaxx2u6aJGeFxqewRyWzEpF4Wo8oeES2N6wAxu13wFw_x-EK3eEbbyEjKewXwgUOdwJx63C6pUkz8nwvoiwBx61zwzwnqwaWu0FopCxS68nxK1IwgovwHwrEsxeEpwqqzFUix62PK2ilxfwVzUO2e2i1lwg8692EgUWV8y1kyE5Wcxy48y2i17CzEmgK7o88vwEy8iw8q1ewKG2q4U7u8BwBzUuxy0W8&__csr=&__req=m&__pc=PHASED%3ADEFAULT&dpr=1&__rev=1001519530&__s=329l4c%3A3oj916%3Afvr23d&__hsi=6768719432540979043-0&fb_dtsg_ag=AQwk-gds7o7Jy9jjF9X0SyO4kfUj9WCm7mfsTTisQTIDLg%3AAQzMsHG9pWSPGWsLlIAMeK48waizfgZ2xK_dJgtwAD6MuQ&jazoest=28080&__spin_r=1001519530&__spin_b=trunk&__spin_t=1575965302,HTTP/1.1,value,1432,0,,200,OK,HTTP/1.1,0,text/javascript; charset=utf-8,,,1191,2181,,,-1,-1,-1,-1,0,163,0,185.60.218.35,,163,
310,har_a2,2019-12-10T10:08:29.912+02:00,GET,https://www.facebook.com/angular4u/,HTTP/1.1,,1161,0,,0,,unknown,0,,,,-1,-1,,,-1,-1,-1,-1,0,0,0,185.60.218.35,,0,No response received
311,har_a2,2019-12-10T10:08:29.961+02:00,POST,https://www.facebook.com/ajax/bz,HTTP/1.1,,1098,4819,,0,,unknown,0,,,,-1,-1,,,-1,-1,-1,-1,0,0,0,185.60.218.35,,0,No response received
